"";"mean";"mean";"mean";"mean";"mean";"mean";"mean";"mean";"mean";"mean";"mean";"mean";"sd";"sd";"sd";"sd";"sd";"sd";"sd";"sd";"sd";"sd";"sd";"sd";"bias";"bias";"bias";"bias";"bias";"bias";"bias";"bias";"bias";"bias";"bias";"bias";"cp";"cp";"cp";"cp";"cp";"cp";"cp";"cp";"cp";"cp";"cp";"cp"
"1";-1,32646331406302;1,19464267561109;0,905815476508185;0,908397887922596;0,2675451669169;0,897533112003019;-0,937180001413635;-0,0492097298491634;0,671587867192056;0,566513727120073;0,338469954196127;0,319854224034201;0,572510457562449;0,335118778748947;0,33574105839066;0,790293792486106;0,364154213212518;0,205770241960511;0,0891676145710115;0,217890322049331;0,190018087171999;0,0602562705471096;0,0615751314661766;0,215419074411555;-0,326463314063024;0,394642675611086;-0,0941845234918151;-0,0916021120774035;-0,2324548330831;-0,102466887996981;0,0628199985863648;0,0507902701508366;0,171587867192056;0,0665137271200725;-0,0615300458038728;-0,0801457759657988;1;1;1;1;1;1;1;1;1;1;1;1
"2";-1,14424852371634;0,562512899768596;1,03011232957691;0,542512061829841;0,955820798468866;0,841187859729901;-1,11692699383475;0,120417455443188;0,653670985869721;0,484030918797986;0,437194670252663;0,530590988371667;0,370079046822958;0,313430146043757;0,418548579250718;0,544589554891909;0,343579337748783;0,202471749805095;0,0977190289639887;0,230916457683602;0,169547037673072;0,0520365664607084;0,0778000963495041;0,158044257124007;-0,144248523716339;-0,237487100231404;0,0301123295769055;-0,457487938170159;0,455820798468866;-0,158812140270099;-0,11692699383475;0,220417455443188;0,153670985869721;-0,0159690812020142;0,0371946702526629;0,130590988371667;1;1;1;1;1;1;1;1;1;1;1;1
"3";-1,91273481609372;0,9707550806667;1,33826185263759;0,210093374496146;0,352268007150109;0,938590569694452;-1,00450176244255;-0,181438703419346;0,604412368446379;0,50366050273517;0,366416503685849;0,339585820758128;0,612376848917821;0,31634327206607;0,430178720492526;0,727313437518674;0,352887360169969;0,187413503628408;0,0973382845528833;0,197712046259106;0,160174458286302;0,0622834710994963;0,0749110527960213;0,224900558082016;-0,912734816093715;0,1707550806667;0,338261852637588;-0,789906625503854;-0,147731992849891;-0,0614094303055484;-0,00450176244255363;-0,0814387034193462;0,104412368446379;0,00366050273517016;-0,0335834963141506;-0,0604141792418719;1;1;1;1;1;1;1;1;1;1;1;1
"4";-1,70263997136598;0,577790623126853;1,09046928656306;0,728039521608296;0,917490605535334;0,91978035433392;-1,00881007652318;-0,0141875070179292;0,52803477463898;0,430345824615043;0,340890048131055;0,234073533447058;0,391384026749689;0,320169575032113;0,431881764569906;0,744962892592906;0,348399087387727;0,163345241113619;0,0968212797387548;0,170134589777548;0,150996439454952;0,0535204562984067;0,0668405697785367;0,230555308776435;-0,702639971365985;-0,222209376873147;0,0904692865630636;-0,271960478391704;0,417490605535334;-0,0802196456660803;-0,00881007652317645;0,0858124929820708;0,0280347746389801;-0,0696541753849567;-0,0591099518689447;-0,165926466552942;1;1;1;1;1;1;1;1;1;1;1;1
"5";-1,18842837983096;0,854870427430872;1,30705917563762;0,694212334051132;0,450926801374506;0,890640194535084;-1,0383020330217;-0,160581769431968;0,67973688545438;0,516920601115303;0,414735615840443;0,353281470089037;0,466349927442182;0,343531820264921;0,408738986480891;0,566819390360499;0,376234753873936;0,184291384907824;0,0969298719490573;0,204832791646916;0,178768338817044;0,0610118480642394;0,0869626343947754;0,217948639925025;-0,188428379830956;0,0548704274308716;0,30705917563762;-0,305787665948868;-0,0490731986254939;-0,109359805464916;-0,0383020330216994;-0,0605817694319675;0,17973688545438;0,016920601115303;0,0147356158404426;-0,0467185299109631;1;1;1;1;1;1;1;1;1;1;1;1
"6";-0,701823854124854;0,434560601991203;1,5749210783937;-0,0215336226883374;0,984359372108723;0,95422600817031;-1,09746693532174;-0,0977027038511312;0,540551772556454;0,500076734777967;0,444487874886527;0,241918881347624;0,448518572265308;0,344072113240892;0,357930437893774;0,417116772837863;0,375306873269439;0,171809966342458;0,103501388465624;0,186538132547093;0,154201969468041;0,0591477773600746;0,10519806627461;0,228482651354636;0,298176145875146;-0,365439398008797;0,574921078393698;-1,02153362268834;0,484359372108723;-0,0457739918296896;-0,097466935321735;0,00229729614886877;0,040551772556454;7,67347779665473e-05;0,0444878748865268;-0,158081118652376;1;1;1;0;1;1;1;1;1;1;1;1
"7";-1,03490181763452;0,595745155862807;1,53376076879745;0,55784695888607;0,72874095321008;0,771211221047435;-0,915780357496558;-0,0649471144442397;0,724050688518731;0,455737316709891;0,390835172470767;0,319082344748815;0,4055775574396;0,313569534837961;0,532671285768247;0,817791130940073;0,350976550251617;0,161993288671805;0,09824642208188;0,182843655372889;0,144571471207991;0,0574759772602508;0,0820355780573102;0,222342186259318;-0,0349018176345162;-0,204254844137193;0,533760768797454;-0,44215304111393;0,22874095321008;-0,228788778952565;0,0842196425034419;0,0350528855557603;0,224050688518731;-0,0442626832901095;-0,00916482752923303;-0,0809176552511854;1;1;1;1;1;1;1;1;1;1;1;1
"8";-1,27271416959872;0,853845474832391;0,983476554217334;0,752918875913144;0,304217016615044;0,915932640272342;-1,0913596663682;0,143488866074394;0,413899959785963;0,445422941308759;0,440317203518959;0,495350570259931;0,358120110788125;0,354636562497316;0,541418898960408;0,650183194910281;0,381112844985469;0,17967456914129;0,102384601494658;0,190338453529943;0,165487479686207;0,0514511507312307;0,0835870192989284;0,167747525134618;-0,272714169598721;0,053845474832391;-0,0165234457826664;-0,247081124086856;-0,195782983384956;-0,0840673597276582;-0,0913596663682017;0,243488866074394;-0,0861000402140372;-0,054577058691241;0,0403172035189592;0,0953505702599308;1;1;1;1;1;1;1;1;1;1;1;1
"9";-1,09301804530333;0,757197500008194;1,18485039987828;0,610533864918676;0,539398837643833;0,995319611630829;-1,08132739717169;-0,0753935950689506;0,536203002845499;0,475830483097321;0,409729341998989;0,424411241945044;0,301735845843794;0,32026190137785;0,479697934842408;0,676599762248696;0,351988561949968;0,181246565125154;0,0980233672466811;0,188896442705265;0,160179107325007;0,0541088416240223;0,0773574698535081;0,191112490704783;-0,0930180453033318;-0,042802499991806;0,18485039987828;-0,389466135081324;0,0393988376438333;-0,00468038836917051;-0,0813273971716886;0,0246064049310494;0,0362030028454992;-0,0241695169026793;0,00972934199898862;0,0244112419450439;1;1;1;1;1;1;1;1;1;1;1;1
"10";-0,122080563003423;0,146077844079058;1,16538635849215;1,0868451064338;0,961570618305827;0,821782454129774;-0,971433045389074;0,0471547280222376;0,650917364295294;0,576211387812045;0,445790499535754;0,293009393476195;0,360485083436855;0,277326401480217;0,271582531520039;0,471333362545056;0,324928390857749;0,183913729264819;0,09919534520447;0,206505463848612;0,160963608408529;0,0629884620738473;0,0906110117750482;0,208080858473626;0,877919436996577;-0,653922155920942;0,165386358492155;0,0868451064337996;0,461570618305827;-0,178217545870226;0,0285669546109258;0,147154728022238;0,150917364295294;0,0762113878120451;0,0457904995357538;-0,106990606523805;0;0;1;1;1;1;1;1;1;1;1;1
