"";"x"
"232";0,19
"233";0,21
"234";0,27
"235";0,18
"236";0,19
"237";0,22
"238";0,23
"239";0,2
"240";0,26
"241";0,26
"242";0,19
"243";0,14
"244";0,18
"245";0,17
"246";0,3
"247";0,21
"248";0,23
"249";0,12
"250";0,17
"251";0,1
"252";0,19
"253";0,21
"254";0,15
"255";0,23
"256";0,15
"257";0,18
"258";0,32
"259";0,22
"260";0,16
"261";0,14
"262";0,22
"263";0,11
"264";0,34
"265";0,29
"266";0,22
"267";0,27
"268";0,26
"269";0,17
"270";0,21
"271";0,19
"272";0,18
"273";0,19
"274";0,12
"275";0,28
"276";0,27
"277";0,15
"278";0,23
"279";0,18
"280";0,25
"281";0,17
"282";0,25
"283";0,29
"284";0,2
"285";0,31
"286";0,25
"287";0,18
"288";0,28
"289";0,12
"290";0,25
"291";0,22
"292";0,17
"293";0,18
"294";0,18
"295";0,19
"296";0,19
"297";0,21
"298";0,16
"299";0,21
"300";0,3
"301";0,24
"302";0,28
"303";0,14
"304";0,24
"305";0,18
"306";0,25
"307";0,15
"308";0,17
"309";0,21
"310";0,11
"311";0,18
"312";0,22
"313";0,23
"314";0,3
"315";0,13
"316";0,16
"317";0,2
"318";0,16
"319";0,16
"320";0,24
"321";0,2
"322";0,29
"323";0,13
"324";0,17
"325";0,3
"326";0,21
"327";0,27
"328";0,24
"329";0,26
"330";0,18
"331";0,18
"332";0,23
"333";0,28
"334";0,17
"335";0,15
"336";0,18
"337";0,25
"338";0,15
"339";0,16
"340";0,28
"341";0,08
"342";0,21
"343";0,41
"344";0,26
"345";0,21
"346";0,22
"347";0,3
"348";0,18
"349";0,19
"350";0,23
"351";0,22
"352";0,24
"353";0,22
"354";0,21
"355";0,18
"356";0,18
"357";0,26
"358";0,23
"359";0,25
"360";0,22
"361";0,24
"362";0,19
"363";0,25
"364";0,21
"365";0,21
"366";0,28
"367";0,26
"368";0,32
"369";0,14
"370";0,27
"371";0,22
"372";0,24
"373";0,22
"374";0,17
"375";0,19
"376";0,27
"377";0,23
"378";0,21
"379";0,24
"380";0,24
"381";0,18
"382";0,28
"383";0,16
"384";0,31
"385";0,17
"386";0,22
"387";0,17
"388";0,22
"389";0,28
"390";0,19
"391";0,15
"392";0,25
"393";0,18
"394";0,21
"395";0,15
"396";0,19
"397";0,22
"398";0,21
"399";0,21
"400";0,13
"401";0,19
"402";0,24
"403";0,16
"404";0,23
"405";0,28
"406";0,27
"407";0,21
"408";0,18
"409";0,13
"410";0,25
"411";0,25
"412";0,15
"413";0,23
"414";0,25
"415";0,21
"416";0,2
"417";0,23
"418";0,18
"419";0,26
"420";0,28
"421";0,19
"422";0,24
"423";0,2
"424";0,25
"425";0,16
"426";0,18
"427";0,15
"428";0,23
"429";0,25
"430";0,2
"431";0,21
"432";0,17
"433";0,19
"434";0,25
"435";0,29
"436";0,24
"437";0,11
"438";0,23
"439";0,2
"440";0,19
"441";0,22
"442";0,18
"443";0,18
"444";0,26
"445";0,18
"446";0,22
"447";0,27
"448";0,24
"449";0,2
"450";0,19
"451";0,29
"452";0,17
"453";0,17
"454";0,2
"455";0,15
"456";0,12
"457";0,31
"458";0,18
"459";0,26
"460";0,22
"461";0,21
"462";0,18
"463";0,18
"464";0,22
"465";0,22
"466";0,17
"467";0,28
"468";0,25
"469";0,21
"470";0,22
"471";0,18
"472";0,16
"473";0,24
"474";0,2
"475";0,2
"476";0,21
"477";0,15
"478";0,22
"479";0,21
"480";0,27
"481";0,18
"482";0,22
"483";0,18
"484";0,26
"485";0,23
"486";0,12
"487";0,2
"488";0,29
"489";0,19
"490";0,21
"491";0,11
"492";0,14
"493";0,21
"494";0,22
"495";0,22
"496";0,2
"497";0,14
"498";0,17
"499";0,23
"500";0,19
"501";0,15
"502";0,2
"503";0,19
"504";0,22
"505";0,21
"506";0,27
"507";0,19
"508";0,24
"509";0,22
"510";0,23
"511";0,18
"512";0,32
"513";0,25
"514";0,21
"515";0,25
"516";0,21
"517";0,2
"518";0,22
"519";0,19
"520";0,23
"521";0,16
"522";0,23
"523";0,23
"524";0,26
"525";0,11
"526";0,17
"527";0,17
"528";0,18
"529";0,17
"530";0,17
"531";0,14
"532";0,13
"533";0,2
"534";0,14
"535";0,19
"536";0,36
"537";0,18
"538";0,27
"539";0,11
"540";0,12
"541";0,16
"542";0,21
"543";0,34
"544";0,15
"545";0,24
"546";0,13
"547";0,23
"548";0,2
"549";0,2
"550";0,22
"551";0,18
"552";0,25
"553";0,19
"554";0,22
"555";0,12
"556";0,17
"557";0,2
"558";0,2
"559";0,27
"560";0,25
"561";0,2
"562";0,3
"563";0,24
"564";0,18
"565";0,28
"566";0,2
"567";0,18
"568";0,19
"569";0,26
"570";0,16
"571";0,31
"572";0,23
"573";0,17
"574";0,2
"575";0,15
"576";0,15
"577";0,09
"578";0,19
"579";0,27
"580";0,19
"581";0,2
"582";0,17
"583";0,2
"584";0,24
"585";0,21
"586";0,21
"587";0,23
"588";0,24
"589";0,26
"590";0,18
"591";0,21
"592";0,21
"593";0,14
"594";0,19
"595";0,11
"596";0,26
"597";0,19
"598";0,19
"599";0,2
"600";0,33
"601";0,25
"602";0,22
"603";0,18
"604";0,15
"605";0,18
"606";0,25
"607";0,23
"608";0,25
"609";0,18
"610";0,21
"611";0,19
"612";0,26
"613";0,15
"614";0,16
"615";0,22
"616";0,23
"617";0,2
"618";0,18
"619";0,18
"620";0,25
"621";0,27
"622";0,21
"623";0,21
"624";0,15
"625";0,17
"626";0,21
"627";0,28
"628";0,23
"629";0,17
"630";0,24
"631";0,15
"632";0,24
"633";0,22
"634";0,17
"635";0,19
"636";0,3
"637";0,16
"638";0,2
"639";0,13
"640";0,23
"641";0,23
"642";0,2
"643";0,29
"644";0,22
"645";0,22
"646";0,24
"647";0,18
"648";0,21
"649";0,26
"650";0,18
"651";0,21
"652";0,23
"653";0,19
"654";0,18
"655";0,26
"656";0,28
"657";0,28
"658";0,11
"659";0,15
"660";0,24
"661";0,26
"662";0,15
"663";0,2
"664";0,22
"665";0,24
"666";0,29
"667";0,19
"668";0,19
"669";0,24
"670";0,31
"671";0,21
"672";0,17
"673";0,24
"674";0,14
"675";0,31
"676";0,2
"677";0,22
"678";0,21
"679";0,26
"680";0,22
"681";0,15
"682";0,25
"683";0,18
"684";0,21
"685";0,17
"686";0,27
"687";0,18
"688";0,19
"689";0,18
"690";0,19
"691";0,18
"692";0,17
"693";0,17
"694";0,24
"695";0,2
"696";0,2
"697";0,24
"698";0,14
"699";0,21
"700";0,17
"701";0,16
"702";0,22
"703";0,19
"704";0,21
"705";0,27
"706";0,18
"707";0,25
"708";0,21
"709";0,29
"710";0,2
"711";0,18
"712";0,21
"713";0,31
"714";0,25
"715";0,25
"716";0,21
"717";0,19
"718";0,14
"719";0,15
"720";0,11
"721";0,26
"722";0,26
"723";0,15
"724";0,24
"725";0,24
"726";0,16
"727";0,23
"728";0,21
"729";0,31
"730";0,28
"731";0,2
"732";0,22
"733";0,18
"734";0,22
"735";0,15
"736";0,24
"737";0,22
"738";0,19
"739";0,19
"740";0,2
"741";0,16
"742";0,28
"743";0,3
"744";0,29
"745";0,09
"746";0,21
"747";0,2
"748";0,22
"749";0,19
"750";0,16
"751";0,24
"752";0,19
"753";0,28
"754";0,16
"755";0,18
"756";0,32
"757";0,28
"758";0,19
"759";0,15
"760";0,18
"761";0,23
"762";0,18
"763";0,2
"764";0,16
"765";0,23
"766";0,32
"767";0,14
"768";0,24
"769";0,27
"770";0,21
"771";0,18
"772";0,16
"773";0,25
"774";0,23
"775";0,13
"776";0,14
"777";0,14
"778";0,22
"779";0,24
"780";0,2
"781";0,26
"782";0,2
"783";0,26
"784";0,2
"785";0,18
"786";0,28
"787";0,29
"788";0,24
"789";0,23
"790";0,18
"791";0,29
"792";0,21
"793";0,17
"794";0,14
"795";0,23
"796";0,21
"797";0,15
"798";0,37
"799";0,29
"800";0,26
"801";0,21
"802";0,21
"803";0,21
"804";0,31
"805";0,24
"806";0,23
"807";0,3
"808";0,16
"809";0,23
"810";0,17
"811";0,23
"812";0,19
"813";0,17
"814";0,19
"815";0,24
"816";0,21
"817";0,25
"818";0,18
"819";0,2
"820";0,2
"821";0,35
"822";0,26
"823";0,21
"824";0,28
"825";0,16
"826";0,13
"827";0,18
"828";0,34
"829";0,27
"830";0,24
"831";0,27
"832";0,17
"833";0,22
"834";0,24
"835";0,27
"836";0,24
"837";0,24
"838";0,17
"839";0,17
"840";0,18
"841";0,2
"842";0,22
"843";0,24
"844";0,19
"845";0,17
"846";0,26
"847";0,17
"848";0,27
"849";0,16
"850";0,3
"851";0,21
"852";0,22
"853";0,18
"854";0,14
"855";0,18
"856";0,24
"857";0,2
"858";0,22
"859";0,21
"860";0,19
"861";0,23
"862";0,13
"863";0,2
"864";0,18
"865";0,24
"866";0,3
"867";0,26
"868";0,13
"869";0,22
"870";0,22
"871";0,12
"872";0,21
"873";0,21
"874";0,15
"875";0,24
"876";0,2
"877";0,13
"878";0,14
"879";0,25
"880";0,2
"881";0,15
"882";0,27
"883";0,22
"884";0,17
"885";0,26
"886";0,23
"887";0,25
"888";0,3
"889";0,26
"890";0,21
"891";0,19
"892";0,3
"893";0,27
"894";0,19
"895";0,18
"896";0,21
"897";0,22
"898";0,21
"899";0,23
"900";0,28
"901";0,35
"902";0,2
"903";0,16
"904";0,13
"905";0,2
"906";0,23
"907";0,15
"908";0,27
"909";0,29
"910";0,2
"911";0,22
"912";0,23
"913";0,29
"914";0,17
"915";0,24
"916";0,16
"917";0,27
"918";0,14
"919";0,23
"920";0,18
"921";0,24
"922";0,2
"923";0,24
"924";0,19
"925";0,27
"926";0,29
"927";0,18
"928";0,17
"929";0,22
"930";0,2
"931";0,18
"932";0,28
"933";0,15
"934";0,21
"935";0,19
"936";0,11
"937";0,16
"938";0,14
"939";0,16
"940";0,18
"941";0,27
"942";0,14
"943";0,26
"944";0,21
"945";0,3
"946";0,18
"947";0,1
"948";0,12
"949";0,18
"950";0,22
"951";0,23
"952";0,15
"953";0,21
"954";0,25
"955";0,26
"956";0,18
"957";0,27
"958";0,24
"959";0,18
"960";0,12
"961";0,25
"962";0,27
"963";0,26
"964";0,24
"965";0,18
"966";0,16
"967";0,16
"968";0,23
"969";0,25
"970";0,21
"971";0,16
"972";0,16
"973";0,24
"974";0,17
"975";0,34
"976";0,19
"977";0,16
"978";0,2
"979";0,27
"980";0,22
"981";0,27
"982";0,2
"983";0,23
"984";0,23
"985";0,17
"986";0,23
"987";0,14
"988";0,15
"989";0,11
"990";0,19
"991";0,21
"992";0,19
"993";0,21
"994";0,2
"995";0,22
"996";0,15
"997";0,18
"998";0,23
"999";0,19
"1000";0,23
