"";"x"
"308";0,15
"309";0,19
"310";0,17
"311";0,162
"312";0,186
"313";0,16
"314";0,144
"315";0,156
"316";0,162
"317";0,138
"318";0,16
"319";0,172
"320";0,184
"321";0,206
"322";0,172
"323";0,186
"324";0,182
"325";0,19
"326";0,156
"327";0,16
"328";0,188
"329";0,156
"330";0,184
"331";0,204
"332";0,21
"333";0,18
"334";0,184
"335";0,16
"336";0,172
"337";0,21
"338";0,19
"339";0,146
"340";0,208
"341";0,174
"342";0,232
"343";0,178
"344";0,174
"345";0,136
"346";0,17
"347";0,176
"348";0,154
"349";0,158
"350";0,178
"351";0,172
"352";0,154
"353";0,178
"354";0,174
"355";0,17
"356";0,154
"357";0,214
"358";0,142
"359";0,196
"360";0,172
"361";0,194
"362";0,142
"363";0,144
"364";0,198
"365";0,154
"366";0,182
"367";0,164
"368";0,186
"369";0,172
"370";0,178
"371";0,174
"372";0,154
"373";0,152
"374";0,162
"375";0,18
"376";0,17
"377";0,138
"378";0,162
"379";0,204
"380";0,192
"381";0,182
"382";0,186
"383";0,178
"384";0,164
"385";0,196
"386";0,156
"387";0,158
"388";0,146
"389";0,17
"390";0,166
"391";0,16
"392";0,18
"393";0,164
"394";0,162
"395";0,206
"396";0,176
"397";0,166
"398";0,196
"399";0,118
"400";0,154
"401";0,226
"402";0,182
"403";0,166
"404";0,182
"405";0,124
"406";0,15
"407";0,174
"408";0,136
"409";0,154
"410";0,182
"411";0,152
"412";0,18
"413";0,134
"414";0,206
"415";0,176
"416";0,202
"417";0,166
"418";0,166
"419";0,152
"420";0,172
"421";0,188
"422";0,168
"423";0,178
"424";0,182
"425";0,132
"426";0,178
"427";0,16
"428";0,152
"429";0,204
"430";0,166
"431";0,178
"432";0,142
"433";0,178
"434";0,17
"435";0,202
"436";0,178
"437";0,16
"438";0,158
"439";0,154
"440";0,146
"441";0,17
"442";0,196
"443";0,176
"444";0,182
"445";0,152
"446";0,186
"447";0,174
"448";0,184
"449";0,214
"450";0,212
"451";0,14
"452";0,202
"453";0,194
"454";0,172
"455";0,162
"456";0,222
"457";0,188
"458";0,186
"459";0,164
"460";0,174
"461";0,206
"462";0,162
"463";0,172
"464";0,15
"465";0,202
"466";0,18
"467";0,18
"468";0,2
"469";0,168
"470";0,148
"471";0,154
"472";0,162
"473";0,222
"474";0,194
"475";0,132
"476";0,182
"477";0,17
"478";0,17
"479";0,174
"480";0,206
"481";0,172
"482";0,152
"483";0,182
"484";0,136
"485";0,202
"486";0,164
"487";0,156
"488";0,138
"489";0,158
"490";0,152
"491";0,17
"492";0,14
"493";0,19
"494";0,138
"495";0,18
"496";0,192
"497";0,172
"498";0,162
"499";0,164
"500";0,178
"501";0,152
"502";0,182
"503";0,15
"504";0,182
"505";0,166
"506";0,182
"507";0,188
"508";0,176
"509";0,17
"510";0,17
"511";0,18
"512";0,186
"513";0,146
"514";0,148
"515";0,202
"516";0,192
"517";0,206
"518";0,168
"519";0,192
"520";0,17
"521";0,154
"522";0,166
"523";0,192
"524";0,196
"525";0,164
"526";0,154
"527";0,154
"528";0,166
"529";0,12
"530";0,204
"531";0,214
"532";0,202
"533";0,19
"534";0,168
"535";0,152
"536";0,202
"537";0,182
"538";0,19
"539";0,18
"540";0,196
"541";0,202
"542";0,172
"543";0,156
"544";0,172
"545";0,184
"546";0,158
"547";0,194
"548";0,164
"549";0,162
"550";0,168
"551";0,16
"552";0,164
"553";0,152
"554";0,194
"555";0,158
"556";0,144
"557";0,196
"558";0,154
"559";0,142
"560";0,204
"561";0,17
"562";0,168
"563";0,166
"564";0,21
"565";0,182
"566";0,204
"567";0,172
"568";0,206
"569";0,216
"570";0,194
"571";0,18
"572";0,166
"573";0,17
"574";0,164
"575";0,164
"576";0,178
"577";0,148
"578";0,154
"579";0,158
"580";0,14
"581";0,136
"582";0,162
"583";0,152
"584";0,162
"585";0,162
"586";0,154
"587";0,182
"588";0,172
"589";0,166
"590";0,154
"591";0,162
"592";0,17
"593";0,186
"594";0,168
"595";0,158
"596";0,162
"597";0,154
"598";0,144
"599";0,13
"600";0,16
"601";0,164
"602";0,172
"603";0,16
"604";0,198
"605";0,182
"606";0,188
"607";0,162
"608";0,174
"609";0,16
"610";0,136
"611";0,13
"612";0,22
"613";0,152
"614";0,164
"615";0,19
"616";0,188
"617";0,166
"618";0,16
"619";0,148
"620";0,172
"621";0,19
"622";0,186
"623";0,216
"624";0,184
"625";0,15
"626";0,136
"627";0,18
"628";0,178
"629";0,176
"630";0,156
"631";0,178
"632";0,168
"633";0,198
"634";0,16
"635";0,14
"636";0,156
"637";0,146
"638";0,176
"639";0,174
"640";0,192
"641";0,168
"642";0,244
"643";0,184
"644";0,17
"645";0,144
"646";0,144
"647";0,172
"648";0,152
"649";0,182
"650";0,192
"651";0,148
"652";0,152
"653";0,158
"654";0,206
"655";0,13
"656";0,162
"657";0,194
"658";0,134
"659";0,142
"660";0,14
"661";0,172
"662";0,14
"663";0,186
"664";0,176
"665";0,144
"666";0,17
"667";0,148
"668";0,19
"669";0,126
"670";0,14
"671";0,154
"672";0,204
"673";0,166
"674";0,212
"675";0,17
"676";0,14
"677";0,174
"678";0,192
"679";0,166
"680";0,21
"681";0,16
"682";0,178
"683";0,214
"684";0,202
"685";0,188
"686";0,156
"687";0,178
"688";0,168
"689";0,152
"690";0,184
"691";0,176
"692";0,176
"693";0,148
"694";0,19
"695";0,172
"696";0,188
"697";0,162
"698";0,174
"699";0,158
"700";0,206
"701";0,182
"702";0,166
"703";0,168
"704";0,19
"705";0,176
"706";0,17
"707";0,164
"708";0,17
"709";0,152
"710";0,192
"711";0,206
"712";0,186
"713";0,234
"714";0,162
"715";0,206
"716";0,156
"717";0,184
"718";0,136
"719";0,2
"720";0,204
"721";0,172
"722";0,192
"723";0,21
"724";0,176
"725";0,158
"726";0,182
"727";0,178
"728";0,186
"729";0,21
"730";0,21
"731";0,182
"732";0,186
"733";0,19
"734";0,144
"735";0,17
"736";0,186
"737";0,154
"738";0,192
"739";0,168
"740";0,168
"741";0,204
"742";0,18
"743";0,186
"744";0,146
"745";0,15
"746";0,226
"747";0,182
"748";0,198
"749";0,176
"750";0,152
"751";0,19
"752";0,144
"753";0,216
"754";0,148
"755";0,156
"756";0,118
"757";0,16
"758";0,164
"759";0,182
"760";0,184
"761";0,166
"762";0,216
"763";0,202
"764";0,142
"765";0,162
"766";0,132
"767";0,166
"768";0,222
"769";0,164
"770";0,17
"771";0,168
"772";0,17
"773";0,184
"774";0,21
"775";0,152
"776";0,186
"777";0,194
"778";0,21
"779";0,182
"780";0,178
"781";0,16
"782";0,204
"783";0,166
"784";0,2
"785";0,15
"786";0,134
"787";0,196
"788";0,192
"789";0,194
"790";0,16
"791";0,182
"792";0,202
"793";0,214
"794";0,172
"795";0,19
"796";0,176
"797";0,136
"798";0,218
"799";0,138
"800";0,162
"801";0,202
"802";0,23
"803";0,158
"804";0,192
"805";0,218
"806";0,176
"807";0,162
"808";0,194
"809";0,154
"810";0,172
"811";0,22
"812";0,148
"813";0,166
"814";0,156
"815";0,17
"816";0,176
"817";0,132
"818";0,172
"819";0,132
"820";0,174
"821";0,182
"822";0,22
"823";0,164
"824";0,194
"825";0,184
"826";0,14
"827";0,156
"828";0,182
"829";0,142
"830";0,148
"831";0,138
"832";0,156
"833";0,156
"834";0,172
"835";0,156
"836";0,17
"837";0,168
"838";0,212
"839";0,172
"840";0,166
"841";0,162
"842";0,164
"843";0,146
"844";0,184
"845";0,118
"846";0,16
"847";0,136
"848";0,168
"849";0,19
"850";0,204
"851";0,196
"852";0,172
"853";0,188
"854";0,204
"855";0,15
"856";0,194
"857";0,178
"858";0,186
"859";0,178
"860";0,184
"861";0,154
"862";0,148
"863";0,152
"864";0,172
"865";0,192
"866";0,196
"867";0,21
"868";0,228
"869";0,18
"870";0,162
"871";0,18
"872";0,158
"873";0,202
"874";0,17
"875";0,156
"876";0,168
"877";0,176
"878";0,14
"879";0,152
"880";0,198
"881";0,184
"882";0,186
"883";0,166
"884";0,18
"885";0,168
"886";0,218
"887";0,164
"888";0,214
"889";0,196
"890";0,126
"891";0,176
"892";0,152
"893";0,168
"894";0,166
"895";0,168
"896";0,182
"897";0,142
"898";0,176
"899";0,226
"900";0,148
"901";0,146
"902";0,172
"903";0,14
"904";0,174
"905";0,126
"906";0,2
"907";0,202
"908";0,164
"909";0,196
"910";0,178
"911";0,172
"912";0,172
"913";0,16
"914";0,152
"915";0,148
"916";0,166
"917";0,172
"918";0,196
"919";0,198
"920";0,154
"921";0,182
"922";0,176
"923";0,182
"924";0,18
"925";0,192
"926";0,168
"927";0,172
"928";0,22
"929";0,172
"930";0,188
"931";0,144
"932";0,168
"933";0,124
"934";0,134
"935";0,172
"936";0,204
"937";0,178
"938";0,152
"939";0,162
"940";0,196
"941";0,202
"942";0,188
"943";0,154
"944";0,18
"945";0,154
"946";0,182
"947";0,176
"948";0,166
"949";0,152
"950";0,158
"951";0,142
"952";0,146
"953";0,174
"954";0,17
"955";0,164
"956";0,208
"957";0,16
"958";0,204
"959";0,172
"960";0,134
"961";0,16
"962";0,202
"963";0,216
"964";0,198
"965";0,164
"966";0,164
"967";0,1
"968";0,142
"969";0,154
"970";0,166
"971";0,176
"972";0,178
"973";0,192
"974";0,162
"975";0,196
"976";0,178
"977";0,146
"978";0,204
"979";0,21
"980";0,162
"981";0,202
"982";0,146
"983";0,202
"984";0,156
"985";0,154
"986";0,164
"987";0,204
"988";0,172
"989";0,188
"990";0,16
"991";0,14
"992";0,138
"993";0,14
"994";0,146
"995";0,142
"996";0,162
"997";0,15
"998";0,158
"999";0,19
"1000";0,132
