"";"x"
"301";0,604
"302";0,642
"303";0,625
"304";0,605
"305";0,649
"306";0,642
"307";0,605
"308";0,584
"309";0,606
"310";0,597
"311";0,63
"312";0,598
"313";0,612
"314";0,613
"315";0,643
"316";0,568
"317";0,615
"318";0,629
"319";0,596
"320";0,677
"321";0,593
"322";0,644
"323";0,624
"324";0,64
"325";0,596
"326";0,642
"327";0,627
"328";0,63
"329";0,615
"330";0,623
"331";0,605
"332";0,615
"333";0,578
"334";0,609
"335";0,61
"336";0,612
"337";0,587
"338";0,651
"339";0,645
"340";0,617
"341";0,594
"342";0,586
"343";0,628
"344";0,606
"345";0,626
"346";0,578
"347";0,636
"348";0,624
"349";0,618
"350";0,646
"351";0,61
"352";0,627
"353";0,61
"354";0,577
"355";0,607
"356";0,663
"357";0,635
"358";0,641
"359";0,618
"360";0,651
"361";0,626
"362";0,598
"363";0,65
"364";0,643
"365";0,649
"366";0,634
"367";0,623
"368";0,627
"369";0,647
"370";0,592
"371";0,588
"372";0,609
"373";0,643
"374";0,622
"375";0,621
"376";0,638
"377";0,628
"378";0,635
"379";0,644
"380";0,617
"381";0,631
"382";0,631
"383";0,641
"384";0,649
"385";0,617
"386";0,619
"387";0,622
"388";0,609
"389";0,612
"390";0,633
"391";0,604
"392";0,602
"393";0,606
"394";0,605
"395";0,617
"396";0,634
"397";0,612
"398";0,605
"399";0,631
"400";0,621
"401";0,611
"402";0,605
"403";0,614
"404";0,593
"405";0,587
"406";0,636
"407";0,627
"408";0,669
"409";0,679
"410";0,681
"411";0,605
"412";0,639
"413";0,63
"414";0,602
"415";0,628
"416";0,625
"417";0,647
"418";0,61
"419";0,638
"420";0,623
"421";0,609
"422";0,632
"423";0,63
"424";0,627
"425";0,637
"426";0,654
"427";0,62
"428";0,639
"429";0,621
"430";0,655
"431";0,616
"432";0,637
"433";0,608
"434";0,633
"435";0,618
"436";0,64
"437";0,625
"438";0,63
"439";0,66
"440";0,659
"441";0,626
"442";0,651
"443";0,652
"444";0,593
"445";0,612
"446";0,643
"447";0,638
"448";0,596
"449";0,618
"450";0,628
"451";0,606
"452";0,618
"453";0,625
"454";0,641
"455";0,619
"456";0,659
"457";0,596
"458";0,59
"459";0,605
"460";0,637
"461";0,627
"462";0,622
"463";0,623
"464";0,606
"465";0,642
"466";0,619
"467";0,637
"468";0,625
"469";0,643
"470";0,636
"471";0,639
"472";0,609
"473";0,593
"474";0,6
"475";0,588
"476";0,6
"477";0,616
"478";0,646
"479";0,623
"480";0,626
"481";0,637
"482";0,627
"483";0,623
"484";0,618
"485";0,613
"486";0,626
"487";0,636
"488";0,652
"489";0,631
"490";0,647
"491";0,611
"492";0,618
"493";0,621
"494";0,658
"495";0,603
"496";0,636
"497";0,628
"498";0,612
"499";0,62
"500";0,629
"501";0,607
"502";0,644
"503";0,615
"504";0,623
"505";0,621
"506";0,626
"507";0,624
"508";0,595
"509";0,639
"510";0,614
"511";0,632
"512";0,65
"513";0,628
"514";0,672
"515";0,595
"516";0,657
"517";0,641
"518";0,622
"519";0,677
"520";0,643
"521";0,627
"522";0,612
"523";0,624
"524";0,599
"525";0,621
"526";0,625
"527";0,626
"528";0,631
"529";0,643
"530";0,639
"531";0,608
"532";0,618
"533";0,642
"534";0,618
"535";0,628
"536";0,636
"537";0,61
"538";0,645
"539";0,592
"540";0,618
"541";0,618
"542";0,622
"543";0,618
"544";0,622
"545";0,62
"546";0,606
"547";0,61
"548";0,646
"549";0,609
"550";0,591
"551";0,616
"552";0,6
"553";0,602
"554";0,646
"555";0,622
"556";0,582
"557";0,643
"558";0,631
"559";0,655
"560";0,631
"561";0,63
"562";0,659
"563";0,61
"564";0,629
"565";0,635
"566";0,575
"567";0,62
"568";0,625
"569";0,665
"570";0,609
"571";0,622
"572";0,637
"573";0,613
"574";0,627
"575";0,61
"576";0,635
"577";0,613
"578";0,619
"579";0,615
"580";0,651
"581";0,608
"582";0,638
"583";0,594
"584";0,588
"585";0,627
"586";0,62
"587";0,632
"588";0,669
"589";0,599
"590";0,606
"591";0,635
"592";0,641
"593";0,64
"594";0,637
"595";0,622
"596";0,627
"597";0,601
"598";0,625
"599";0,606
"600";0,654
"601";0,639
"602";0,609
"603";0,593
"604";0,621
"605";0,607
"606";0,597
"607";0,631
"608";0,677
"609";0,633
"610";0,611
"611";0,595
"612";0,613
"613";0,605
"614";0,598
"615";0,582
"616";0,601
"617";0,625
"618";0,646
"619";0,649
"620";0,621
"621";0,612
"622";0,584
"623";0,602
"624";0,587
"625";0,625
"626";0,621
"627";0,58
"628";0,614
"629";0,617
"630";0,664
"631";0,601
"632";0,592
"633";0,634
"634";0,651
"635";0,624
"636";0,621
"637";0,62
"638";0,623
"639";0,665
"640";0,625
"641";0,622
"642";0,597
"643";0,65
"644";0,582
"645";0,629
"646";0,623
"647";0,629
"648";0,647
"649";0,601
"650";0,632
"651";0,618
"652";0,633
"653";0,632
"654";0,622
"655";0,629
"656";0,602
"657";0,637
"658";0,625
"659";0,592
"660";0,614
"661";0,65
"662";0,578
"663";0,604
"664";0,594
"665";0,651
"666";0,622
"667";0,628
"668";0,624
"669";0,604
"670";0,617
"671";0,598
"672";0,623
"673";0,657
"674";0,627
"675";0,624
"676";0,614
"677";0,654
"678";0,628
"679";0,613
"680";0,645
"681";0,641
"682";0,616
"683";0,62
"684";0,591
"685";0,613
"686";0,601
"687";0,579
"688";0,622
"689";0,605
"690";0,637
"691";0,605
"692";0,629
"693";0,602
"694";0,642
"695";0,643
"696";0,637
"697";0,622
"698";0,596
"699";0,612
"700";0,609
"701";0,662
"702";0,617
"703";0,62
"704";0,635
"705";0,651
"706";0,595
"707";0,631
"708";0,636
"709";0,621
"710";0,621
"711";0,629
"712";0,655
"713";0,608
"714";0,671
"715";0,592
"716";0,596
"717";0,628
"718";0,66
"719";0,591
"720";0,6
"721";0,585
"722";0,608
"723";0,624
"724";0,614
"725";0,591
"726";0,593
"727";0,627
"728";0,609
"729";0,638
"730";0,661
"731";0,611
"732";0,613
"733";0,584
"734";0,614
"735";0,659
"736";0,617
"737";0,626
"738";0,614
"739";0,644
"740";0,616
"741";0,642
"742";0,631
"743";0,617
"744";0,609
"745";0,639
"746";0,644
"747";0,652
"748";0,64
"749";0,644
"750";0,596
"751";0,623
"752";0,614
"753";0,597
"754";0,606
"755";0,621
"756";0,641
"757";0,629
"758";0,618
"759";0,597
"760";0,614
"761";0,623
"762";0,624
"763";0,603
"764";0,641
"765";0,614
"766";0,632
"767";0,631
"768";0,623
"769";0,636
"770";0,606
"771";0,635
"772";0,641
"773";0,626
"774";0,638
"775";0,645
"776";0,603
"777";0,601
"778";0,673
"779";0,623
"780";0,613
"781";0,619
"782";0,622
"783";0,686
"784";0,615
"785";0,625
"786";0,601
"787";0,63
"788";0,612
"789";0,635
"790";0,604
"791";0,677
"792";0,607
"793";0,636
"794";0,636
"795";0,622
"796";0,636
"797";0,645
"798";0,602
"799";0,604
"800";0,639
"801";0,643
"802";0,611
"803";0,604
"804";0,63
"805";0,58
"806";0,639
"807";0,611
"808";0,606
"809";0,623
"810";0,646
"811";0,622
"812";0,67
"813";0,611
"814";0,586
"815";0,63
"816";0,649
"817";0,619
"818";0,644
"819";0,622
"820";0,6
"821";0,63
"822";0,644
"823";0,622
"824";0,613
"825";0,587
"826";0,601
"827";0,622
"828";0,648
"829";0,615
"830";0,622
"831";0,616
"832";0,626
"833";0,61
"834";0,61
"835";0,621
"836";0,629
"837";0,644
"838";0,622
"839";0,632
"840";0,632
"841";0,638
"842";0,619
"843";0,639
"844";0,595
"845";0,598
"846";0,615
"847";0,626
"848";0,595
"849";0,617
"850";0,642
"851";0,629
"852";0,656
"853";0,625
"854";0,629
"855";0,614
"856";0,626
"857";0,595
"858";0,647
"859";0,622
"860";0,637
"861";0,647
"862";0,609
"863";0,612
"864";0,631
"865";0,646
"866";0,623
"867";0,596
"868";0,647
"869";0,645
"870";0,61
"871";0,622
"872";0,622
"873";0,605
"874";0,616
"875";0,625
"876";0,605
"877";0,606
"878";0,617
"879";0,605
"880";0,593
"881";0,607
"882";0,618
"883";0,628
"884";0,607
"885";0,626
"886";0,623
"887";0,652
"888";0,601
"889";0,618
"890";0,618
"891";0,609
"892";0,614
"893";0,622
"894";0,616
"895";0,616
"896";0,644
"897";0,59
"898";0,644
"899";0,594
"900";0,609
"901";0,63
"902";0,629
"903";0,589
"904";0,59
"905";0,625
"906";0,614
"907";0,621
"908";0,611
"909";0,627
"910";0,622
"911";0,616
"912";0,597
"913";0,643
"914";0,648
"915";0,611
"916";0,6
"917";0,637
"918";0,625
"919";0,619
"920";0,618
"921";0,61
"922";0,624
"923";0,649
"924";0,602
"925";0,651
"926";0,64
"927";0,623
"928";0,626
"929";0,633
"930";0,617
"931";0,664
"932";0,665
"933";0,649
"934";0,645
"935";0,641
"936";0,608
"937";0,615
"938";0,602
"939";0,617
"940";0,643
"941";0,613
"942";0,608
"943";0,556
"944";0,634
"945";0,598
"946";0,62
"947";0,631
"948";0,644
"949";0,618
"950";0,606
"951";0,627
"952";0,646
"953";0,637
"954";0,616
"955";0,595
"956";0,616
"957";0,619
"958";0,602
"959";0,662
"960";0,596
"961";0,64
"962";0,629
"963";0,618
"964";0,635
"965";0,624
"966";0,629
"967";0,628
"968";0,637
"969";0,598
"970";0,64
"971";0,64
"972";0,59
"973";0,641
"974";0,602
"975";0,634
"976";0,617
"977";0,613
"978";0,652
"979";0,625
"980";0,613
"981";0,639
"982";0,612
"983";0,609
"984";0,623
"985";0,65
"986";0,611
"987";0,606
"988";0,629
"989";0,636
"990";0,604
"991";0,634
"992";0,635
"993";0,619
"994";0,617
"995";0,609
"996";0,612
"997";0,616
"998";0,617
"999";0,607
"1000";0,661
