"";"mean";"mean";"mean";"mean";"mean";"mean";"mean";"mean";"mean";"mean";"mean";"mean";"sd";"sd";"sd";"sd";"sd";"sd";"sd";"sd";"sd";"sd";"sd";"sd";"bias";"bias";"bias";"bias";"bias";"bias";"bias";"bias";"bias";"bias";"bias";"bias";"cp";"cp";"cp";"cp";"cp";"cp";"cp";"cp";"cp";"cp";"cp";"cp"
"1";-0,669524437985158;-0,843525797831055;0,485221333208199;0,102647804031656;-0,132869336444715;2,44933362411858;-0,175672129639546;0,0306940808706288;0,128138867150326;0,252620684385462;0,247866062946166;-0,113435332859875;0,0498842551142979;0,109296660902827;0,248012371627832;0,34604613618618;0,123925463652745;0,0273675607734212;0,015575606287135;0,0325540049598623;0,023623573686038;0,00989703541808439;0,0185086210384154;0,0755156417687523;-0,00952443798515812;-0,163525797831055;-0,194778666791801;-0,0673521959683438;0,237130663555285;-0,050666375881419;0,024327870360454;0,0406940808706288;0,0281388671503262;0,00262068438546192;-0,00213393705383419;-0,0634353328598751;1;1;1;1;1;1;1;1;1;1;1;1
"2";-0,685391195023451;-0,412544140500909;0,410058521103965;-0,0487171052756736;-0,638994298782644;2,52372008841211;-0,199896528591758;-0,0112825593739898;0,0812418798063838;0,257485327058472;0,276187174176551;-0,0823930811571924;0,0550556653660407;0,104471773564076;0,245636447389845;0,302829044180145;0,120639359087663;0,0287314961104064;0,0160115771809233;0,0331671345890207;0,0254571805965182;0,0100480734861591;0,0186334904598417;0,071980329651889;-0,0253911950234514;0,267455859499091;-0,269941478896035;-0,218717105275674;-0,268994298782644;0,0237200884121078;0,000103471408242461;-0,00128255937398979;-0,0187581201936162;0,00748532705847199;0,0261871741765513;-0,0323930811571924;1;0;1;1;0;1;1;1;1;1;1;1
"3";-0,68714375786888;-0,376617384055791;1,12071300390257;-0,172365863848474;-0,706355648328528;2,46886117686589;-0,201220035862555;0,014932131746341;0,125649650594529;0,239082691304263;0,28341304185892;-0,0580817134481377;0,0472851324850995;0,103286257638409;0,280808302176549;0,292213887949154;0,119424025465677;0,0278808616442892;0,0161870577558669;0,0319055453066988;0,024638379611214;0,00982106829753089;0,0182144789387311;0,0723207346372702;-0,0271437578688802;0,303382615944209;0,440713003902574;-0,342365863848474;-0,336355648328528;-0,031138823134111;-0,00122003586255454;0,024932131746341;0,0256496505945289;-0,0109173086957373;0,0334130418589204;-0,00808171344813772;1;0;1;1;0;1;1;1;1;1;1;1
"4";-0,70084249113561;-0,698903369454059;0,877056464382306;-0,0704651837531403;-0,394743307631628;2,5016960233652;-0,217175701900876;-0,0257577398082903;0,12000252790539;0,253324704569432;0,268842772450542;-0,100930399499604;0,050104224087021;0,108392758840471;0,258713608007427;0,328196664858075;0,124527468692535;0,0271459709012072;0,015925279911939;0,0316417021941175;0,0244108955668402;0,0099161618526996;0,0189226988614026;0,0731462426398031;-0,0408424911356098;-0,0189033694540591;0,197056464382306;-0,24046518375314;-0,0247433076316284;0,00169602336519947;-0,017175701900876;-0,0157577398082903;0,02000252790539;0,00332470456943185;0,0188427724505421;-0,0509303994996041;1;1;1;1;1;1;1;1;1;1;1;1
"5";-0,556880003354229;-0,892317166993308;0,59936225036168;-0,205353187247378;-0,307479403418358;2,45545549583336;-0,183425000950682;0,0453689474289759;0,0980749053056938;0,240822693761912;0,278877923050846;-0,124187799099754;0,0403467656497285;0,105867733741286;0,266456520637591;0,304973891049871;0,121295650047715;0,0263807290508425;0,0161979607664118;0,0317921522734688;0,0229597807595594;0,00992421313493846;0,0187212203860936;0,0720313289109146;0,103119996645771;-0,212317166993308;-0,0806377496383199;-0,375353187247378;0,0625205965816422;-0,0445445041666392;0,0165749990493185;0,0553689474289759;-0,00192509469430621;-0,00917730623808777;0,0288779230508461;-0,0741877990997541;0;0;1;1;1;1;1;1;1;1;1;1
"6";-0,658049478724722;-0,799565924384055;0,365525167469581;0,0496271316462895;-0,314180485134183;2,44650505369822;-0,190024149908718;0,0544442325241546;0,118627728929791;0,250508670997666;0,249139838404997;-0,0788085783315236;0,0528355734156587;0,115467948470692;0,263248615426842;0,370017428012237;0,130411495723228;0,0282070827298013;0,0155914488806726;0,0328057533710582;0,0246483761213149;0,0100056383290222;0,0182423585997728;0,0765726448967399;0,00195052127527817;-0,119565924384055;-0,314474832530419;-0,120372868353711;0,0558195148658165;-0,0534949463017798;0,00997585009128191;0,0644442325241546;0,0186277289297909;0,000508670997665606;-0,000860161595003489;-0,0288085783315236;1;1;1;1;1;1;1;0;1;1;1;1
"7";-0,692585695198962;-0,608675996211184;0,930561867277818;0,416659201939637;-0,482982826253456;2,47351947255757;-0,180488463420776;-0,0140727533500485;0,093552132058426;0,271674983258738;0,259582818987175;-0,120235131219718;0,0490773668128839;0,102746199995313;0,231300219229921;0,346495176305932;0,119573380176914;0,0289161480454897;0,0159025927398116;0,0348656091360312;0,0250844620212745;0,0102798483362147;0,0192004643838036;0,0725723529623796;-0,0325856951989622;0,071324003788816;0,250561867277818;0,246659201939637;-0,112982826253456;-0,0264805274424282;0,0195115365792238;-0,00407275335004847;-0,006447867941574;0,0216749832587377;0,0095828189871745;-0,0702351312197178;1;1;1;1;1;1;1;1;1;0;1;1
"8";-0,633708082989925;-0,558326597427239;0,272481255621049;0,00767282954544565;-0,515440819766699;2,53731848186513;-0,181708400361756;-0,0504539123751034;0,0784916195340152;0,248982803597623;0,242690295364273;-0,0464276933188448;0,0443121949838427;0,0966914407143442;0,257250719277964;0,367746970822966;0,113325571847251;0,0257425053288605;0,0154519362923072;0,0326671098466766;0,0233871898026332;0,00986992303816657;0,0182355194694619;0,0793576666293815;0,0262919170100752;0,121673402572761;-0,407518744378951;-0,162327170454554;-0,145440819766699;0,0373184818651335;0,0182915996382442;-0,0404539123751034;-0,0215083804659848;-0,00101719640237743;-0,00730970463572725;0,00357230668115521;1;1;1;1;1;1;1;1;1;1;1;1
"9";-0,620041342063627;-0,598774678867611;0,436967750009231;0,223648595053646;-0,475668570596683;2,52606728578557;-0,201941498479144;-0,0484446591916481;0,101348272124053;0,259693373646108;0,242779556805954;-0,122906459488801;0,0488940034355273;0,10075575158509;0,231912272394955;0,362125725738166;0,117018637808728;0,0275735932997584;0,0154765793976225;0,0323842885084715;0,0239675963057012;0,00997800754839978;0,0183298937597196;0,0761525093345286;0,0399586579363734;0,0812253211323894;-0,243032249990769;0,0536485950536455;-0,105668570596683;0,026067285785571;-0,00194149847914446;-0,0384446591916481;0,00134827212405343;0,00969337364610845;-0,00722044319404563;-0,0729064594888009;1;1;1;1;1;1;1;1;1;1;1;1
"10";-0,716459901896457;-0,724290010807797;0,502393465328543;0,149660622576041;-0,26249527716163;2,48839845380707;-0,220685372193684;0,00888972917034445;0,119484693447517;0,245911522409085;0,256403770299636;0,0241072732101644;0,0450179079374671;0,105116896292459;0,268065924222263;0,337016971226075;0,119890057502602;0,0268450979984327;0,0157047574512018;0,0323052180267931;0,0240113590519381;0,00989152598639408;0,0181791145416375;0,0793411012069703;-0,0564599018964569;-0,0442900108077966;-0,177606534671457;-0,0203393774239589;0,10750472283837;-0,0116015461929293;-0,0206853721936837;0,0188897291703445;0,0194846934475172;-0,00408847759091452;0,00640377029963618;0,0741072732101644;1;1;1;1;1;1;1;1;1;1;1;1
